timestamp_s,velocity_rad_s,motor_current_a,torque_nm,psu_voltage_v,psu_current_a,commanded_current_a,commanded_voltage_v,test_phase
2.108,5.0,4.216843605041504,-0.003983,23.985,0.9537,7.1672,24.0,CURRENT_RAMP
2.109,5.0,4.218843936920166,0.00897,23.985,0.9537,7.170599999999999,24.0,CURRENT_RAMP
2.11,5.0,4.220844268798828,-0.007337,23.985,0.9537,7.1739999999999995,24.0,CURRENT_RAMP
2.111,5.0,4.22284460067749,0.005282,23.985,0.9537,7.1774000000000004,24.0,CURRENT_RAMP
2.112,5.0,4.224844932556152,0.00385,23.985,0.9537,7.1808000000000005,24.0,CURRENT_RAMP
2.113,5.0,4.2268452644348145,0.003056,23.985,0.9537,7.1842,24.0,CURRENT_RAMP
2.114,5.0,4.228845596313477,-0.004561,23.985,0.9537,7.1876,24.0,CURRENT_RAMP
2.115,5.0,4.230846405029297,-0.002299,23.985,0.9537,7.191000000000001,24.0,CURRENT_RAMP
2.116,5.0,4.232846736907959,-0.005254,23.985,0.9537,7.1944,24.0,CURRENT_RAMP
2.117,5.0,4.234847068786621,0.003232,23.985,0.9537,7.1978,24.0,CURRENT_RAMP
2.118,5.0,4.236847400665283,0.014573,23.985,0.9537,7.201199999999999,24.0,CURRENT_RAMP
2.119,5.0,4.238847732543945,0.010598,23.985,0.9537,7.2046,24.0,CURRENT_RAMP
2.12,5.0,4.240848064422607,0.008441,23.985,0.9537,7.208,24.0,CURRENT_RAMP
2.121,5.0,4.2428483963012695,-0.004429,23.985,0.9537,7.211399999999999,24.0,CURRENT_RAMP
2.122,5.0,4.24484920501709,-0.001826,23.985,0.9537,7.214799999999999,24.0,CURRENT_RAMP
2.123,5.0,4.246849536895752,-0.012698,23.985,0.9537,7.2182,24.0,CURRENT_RAMP
2.124,5.0,4.248849868774414,-0.002909,23.985,0.9537,7.2216000000000005,24.0,CURRENT_RAMP
2.125,5.0,4.250850200653076,-2.2e-05,23.985,0.9537,7.225,24.0,CURRENT_RAMP
2.126,5.0,4.252850532531738,-0.001085,23.985,0.9537,7.2284,24.0,CURRENT_RAMP
2.127,5.0,4.2548508644104,0.005302,23.985,0.9537,7.231799999999999,24.0,CURRENT_RAMP
2.128,5.0,4.2568511962890625,-0.005808,23.985,0.9537,7.2352,24.0,CURRENT_RAMP
2.129,5.0,4.258852005004883,0.010233,23.985,0.9537,7.2386,24.0,CURRENT_RAMP
2.13,5.0,4.260852336883545,0.007795,23.985,0.9537,7.241999999999999,24.0,CURRENT_RAMP
2.131,5.0,4.262852668762207,-0.001344,23.985,0.9537,7.245399999999999,24.0,CURRENT_RAMP
2.132,5.0,4.264853000640869,-0.010248,23.985,0.9537,7.2488,24.0,CURRENT_RAMP
2.133,5.0,4.266853332519531,-0.007271,23.985,0.9537,7.2522,24.0,CURRENT_RAMP
2.134,5.0,4.268853664398193,-0.000652,23.985,0.9537,7.255599999999999,24.0,CURRENT_RAMP
2.135,5.0,4.2708539962768555,-0.001263,23.985,0.9537,7.2589999999999995,24.0,CURRENT_RAMP
2.136,5.0,4.272854804992676,-0.001049,23.985,0.9537,7.2624,24.0,CURRENT_RAMP
2.137,5.0,4.274855136871338,-0.003656,23.985,0.9537,7.2658,24.0,CURRENT_RAMP
2.138,5.0,4.27685546875,0.00142,23.985,0.9537,7.2692,24.0,CURRENT_RAMP
2.139,5.0,4.278855800628662,-0.003329,23.985,0.9537,7.272599999999999,24.0,CURRENT_RAMP
2.14,5.0,4.280856132507324,0.002968,23.985,0.9537,7.276,24.0,CURRENT_RAMP
2.141,5.0,4.282856464385986,0.002911,23.985,0.9537,7.2794,24.0,CURRENT_RAMP
2.142,5.0,4.284856796264648,0.00067,23.985,0.9537,7.282799999999999,24.0,CURRENT_RAMP
2.143,5.0,4.286857604980469,-0.004542,23.985,0.9537,7.286199999999999,24.0,CURRENT_RAMP
2.144,5.0,4.288857936859131,0.000998,23.985,0.9537,7.2896,24.0,CURRENT_RAMP
2.145,5.0,4.290858268737793,0.004803,23.985,0.9537,7.293,24.0,CURRENT_RAMP
2.146,5.0,4.292858600616455,0.004508,23.985,0.9537,7.296399999999999,24.0,CURRENT_RAMP
2.147,5.0,4.294858932495117,-0.004836,23.985,0.9537,7.299799999999999,24.0,CURRENT_RAMP
2.148,5.0,4.296859264373779,0.00553,23.985,0.9537,7.3032,24.0,CURRENT_RAMP
2.149,5.0,4.298859596252441,-0.005909,23.985,0.9537,7.3065999999999995,24.0,CURRENT_RAMP
2.15,5.0,4.300860404968262,0.010531,23.985,0.9537,7.31,24.0,CURRENT_RAMP
2.151,5.0,4.302860736846924,0.001948,23.985,0.9537,7.313399999999999,24.0,CURRENT_RAMP
2.152,5.0,4.304861068725586,-0.008757,23.985,0.9537,7.316800000000001,24.0,CURRENT_RAMP
2.153,5.0,4.306861400604248,-0.001677,23.985,0.9537,7.3202,24.0,CURRENT_RAMP
2.154,5.0,4.30886173248291,-0.000379,23.985,0.9537,7.3236,24.0,CURRENT_RAMP
2.155,5.0,4.310862064361572,-0.002607,23.985,0.9537,7.326999999999999,24.0,CURRENT_RAMP
2.156,5.0,4.312862396240234,0.000167,23.985,0.9537,7.3304,24.0,CURRENT_RAMP
2.157,5.0,4.314863204956055,-0.006554,23.985,0.9537,7.3338,24.0,CURRENT_RAMP
2.158,5.0,4.316863536834717,-0.007307,23.985,0.9537,7.337199999999999,24.0,CURRENT_RAMP
2.159,5.0,4.318863868713379,-0.001991,23.985,0.9537,7.340599999999999,24.0,CURRENT_RAMP
2.16,5.0,4.320864200592041,-0.000142,23.985,0.9537,7.344,24.0,CURRENT_RAMP
2.161,5.0,4.322864532470703,0.00156,23.985,0.9537,7.3473999999999995,24.0,CURRENT_RAMP
2.162,5.0,4.324864864349365,0.000692,23.985,0.9537,7.3508,24.0,CURRENT_RAMP
2.163,5.0,4.326865196228027,-0.003074,23.985,0.9537,7.354199999999999,24.0,CURRENT_RAMP
2.164,5.0,4.328866004943848,-0.002267,23.985,0.9537,7.357600000000001,24.0,CURRENT_RAMP
2.165,5.0,4.33086633682251,0.002288,23.985,0.9537,7.361,24.0,CURRENT_RAMP
2.166,5.0,4.332866668701172,0.001864,23.985,0.9537,7.3644,24.0,CURRENT_RAMP
2.167,5.0,4.334867000579834,-0.000329,23.985,0.9537,7.367799999999999,24.0,CURRENT_RAMP
2.168,5.0,4.336867332458496,-0.001273,23.985,0.9537,7.3712,24.0,CURRENT_RAMP
2.169,5.0,4.338867664337158,0.007275,23.985,0.9537,7.3746,24.0,CURRENT_RAMP
2.17,5.0,4.34086799621582,0.004362,23.985,0.9537,7.377999999999999,24.0,CURRENT_RAMP
2.171,5.0,4.342868804931641,0.002463,23.985,0.9537,7.381399999999999,24.0,CURRENT_RAMP
2.172,5.0,4.344869136810303,0.00125,23.985,0.9537,7.3848,24.0,CURRENT_RAMP
2.173,5.0,4.346869468688965,0.009126,23.985,0.9537,7.3882,24.0,CURRENT_RAMP
2.174,5.0,4.348869800567627,-0.002672,23.985,0.9537,7.3915999999999995,24.0,CURRENT_RAMP
2.175,5.0,4.350870132446289,-0.001543,23.985,0.9537,7.395,24.0,CURRENT_RAMP
2.176,5.0,4.352870464324951,0.005628,23.985,0.9537,7.3984000000000005,24.0,CURRENT_RAMP
2.177,5.0,4.354870796203613,0.00089,23.985,0.9537,7.4018,24.0,CURRENT_RAMP
2.178,5.0,4.356871604919434,-0.001403,23.985,0.9537,7.4052,24.0,CURRENT_RAMP
2.179,5.0,4.358871936798096,0.003502,23.985,0.9537,7.408599999999999,24.0,CURRENT_RAMP
2.18,5.0,4.360872268676758,-0.007758,23.985,0.9537,7.412,24.0,CURRENT_RAMP
2.181,5.0,4.36287260055542,0.005187,23.985,0.9537,7.4154,24.0,CURRENT_RAMP
2.182,5.0,4.364872932434082,-0.00047,23.985,0.9537,7.418799999999999,24.0,CURRENT_RAMP
2.183,5.0,4.366873264312744,0.002962,23.985,0.9537,7.422199999999999,24.0,CURRENT_RAMP
2.184,5.0,4.368873596191406,-0.00796,23.985,0.9537,7.4256,24.0,CURRENT_RAMP
2.185,5.0,4.370874404907227,0.000498,23.985,0.9537,7.429,24.0,CURRENT_RAMP
2.186,5.0,4.372874736785889,0.004488,23.985,0.9537,7.4323999999999995,24.0,CURRENT_RAMP
2.187,5.0,4.374875068664551,-0.004958,23.985,0.9537,7.4357999999999995,24.0,CURRENT_RAMP
2.188,5.0,4.376875400543213,0.000852,23.985,0.9537,7.4392000000000005,24.0,CURRENT_RAMP
2.189,5.0,4.378875732421875,-0.00363,23.985,0.9537,7.4426,24.0,CURRENT_RAMP
2.19,5.0,4.380876064300537,0.00959,23.985,0.9537,7.446,24.0,CURRENT_RAMP
2.191,5.0,4.382876396179199,-0.003431,23.985,0.9537,7.449399999999999,24.0,CURRENT_RAMP
2.192,5.0,4.3848772048950195,0.007566,23.985,0.9537,7.452800000000001,24.0,CURRENT_RAMP
2.193,5.0,4.386877536773682,-0.006526,23.985,0.9537,7.4562,24.0,CURRENT_RAMP
2.194,5.0,4.388877868652344,0.000695,23.985,0.9537,7.4596,24.0,CURRENT_RAMP
2.195,5.0,4.390878200531006,-0.0043,23.985,0.9537,7.462999999999999,24.0,CURRENT_RAMP
2.196,5.0,4.392878532409668,0.00707,23.985,0.9537,7.4664,24.0,CURRENT_RAMP
2.197,5.0,4.39487886428833,0.004754,23.985,0.9537,7.4698,24.0,CURRENT_RAMP
2.198,5.0,4.396879196166992,-0.00174,23.985,0.9537,7.473199999999999,24.0,CURRENT_RAMP
2.199,5.0,4.3988800048828125,-0.001164,23.985,0.9537,7.4765999999999995,24.0,CURRENT_RAMP
2.2,5.0,4.400880336761475,-0.005966,23.985,0.9537,7.48,24.0,CURRENT_RAMP
2.201,5.0,4.402880668640137,0.001649,23.985,0.9537,7.4834,24.0,CURRENT_RAMP
2.202,5.0,4.404881000518799,0.000287,23.985,0.9537,7.4868,24.0,CURRENT_RAMP
2.203,5.0,4.406881332397461,0.008619,23.985,0.9537,7.490199999999999,24.0,CURRENT_RAMP
2.204,5.0,4.408881664276123,-0.001728,23.985,0.9537,7.493600000000001,24.0,CURRENT_RAMP
2.205,5.0,4.410881996154785,0.001486,23.985,0.9537,7.497,24.0,CURRENT_RAMP
2.206,5.0,4.4128828048706055,-0.005548,23.985,0.9537,7.5004,24.0,CURRENT_RAMP
2.207,5.0,4.414883136749268,-0.009443,24.029,0.9743,7.503799999999999,24.0,CURRENT_RAMP
2.208,5.0,4.41688346862793,-0.004019,24.029,0.9743,7.5072,24.0,CURRENT_RAMP
2.209,5.0,4.418883800506592,0.00336,24.029,0.9743,7.5106,24.0,CURRENT_RAMP
2.21,5.0,4.420884132385254,0.008735,24.029,0.9743,7.513999999999999,24.0,CURRENT_RAMP
2.211,5.0,4.422884464263916,0.004171,24.029,0.9743,7.517399999999999,24.0,CURRENT_RAMP
2.212,5.0,4.424884796142578,-0.001199,24.029,0.9743,7.5208,24.0,CURRENT_RAMP
2.213,5.0,4.426885604858398,-0.009813,24.029,0.9743,7.5242,24.0,CURRENT_RAMP
2.214,5.0,4.4288859367370605,0.001007,24.029,0.9743,7.5276,24.0,CURRENT_RAMP
2.215,5.0,4.430886268615723,0.002158,24.029,0.9743,7.531,24.0,CURRENT_RAMP
2.216,5.0,4.432886600494385,-0.00135,24.029,0.9743,7.534400000000001,24.0,CURRENT_RAMP
2.217,5.0,4.434886932373047,-0.006419,24.029,0.9743,7.5378,24.0,CURRENT_RAMP
2.218,5.0,4.436887264251709,-0.011758,24.029,0.9743,7.5412,24.0,CURRENT_RAMP
2.219,5.0,4.438887596130371,0.005041,24.029,0.9743,7.544599999999999,24.0,CURRENT_RAMP
2.22,5.0,4.440888404846191,-0.006799,24.029,0.9743,7.548,24.0,CURRENT_RAMP
2.221,5.0,4.4428887367248535,-0.005317,24.029,0.9743,7.5514,24.0,CURRENT_RAMP
2.222,5.0,4.444889068603516,-0.003762,24.029,0.9743,7.554799999999999,24.0,CURRENT_RAMP
2.223,5.0,4.446889400482178,0.004458,24.029,0.9743,7.558199999999999,24.0,CURRENT_RAMP
2.224,5.0,4.44888973236084,0.005276,24.029,0.9743,7.5616,24.0,CURRENT_RAMP
2.225,5.0,4.450890064239502,-7e-06,24.029,0.9743,7.565,24.0,CURRENT_RAMP
2.226,5.0,4.452890396118164,-0.003635,24.029,0.9743,7.5684,24.0,CURRENT_RAMP
2.227,5.0,4.454891204833984,-0.001044,24.029,0.9743,7.5718,24.0,CURRENT_RAMP
2.228,5.0,4.4568915367126465,-0.001474,24.029,0.9743,7.575200000000001,24.0,CURRENT_RAMP
2.229,5.0,4.458891868591309,0.000296,24.029,0.9743,7.5786,24.0,CURRENT_RAMP
2.23,5.0,4.460892200469971,-0.007306,24.029,0.9743,7.582,24.0,CURRENT_RAMP
2.231,5.0,4.462892532348633,0.004888,24.029,0.9743,7.585399999999999,24.0,CURRENT_RAMP
2.232,5.0,4.464892864227295,-0.003225,24.029,0.9743,7.588800000000001,24.0,CURRENT_RAMP
2.233,5.0,4.466893196105957,-0.00574,24.029,0.9743,7.5922,24.0,CURRENT_RAMP
2.234,5.0,4.468894004821777,0.007265,24.029,0.9743,7.5956,24.0,CURRENT_RAMP
2.235,5.0,4.4708943367004395,0.00297,24.029,0.9743,7.598999999999999,24.0,CURRENT_RAMP
2.236,5.0,4.472894668579102,0.00049,24.029,0.9743,7.6024,24.0,CURRENT_RAMP
2.237,5.0,4.474895000457764,6.3e-05,24.029,0.9743,7.6058,24.0,CURRENT_RAMP
2.238,5.0,4.476895332336426,0.008247,24.029,0.9743,7.6091999999999995,24.0,CURRENT_RAMP
2.239,5.0,4.478895664215088,-0.000471,24.029,0.9743,7.6126,24.0,CURRENT_RAMP
2.24,5.0,4.48089599609375,0.001113,24.029,0.9743,7.6160000000000005,24.0,CURRENT_RAMP
2.241,5.0,4.48289680480957,-0.01042,24.029,0.9743,7.6194,24.0,CURRENT_RAMP
2.242,5.0,4.484897136688232,-0.006393,24.029,0.9743,7.6228,24.0,CURRENT_RAMP
2.243,5.0,4.4868974685668945,-0.010889,24.029,0.9743,7.626199999999999,24.0,CURRENT_RAMP
2.244,5.0,4.488897800445557,0.003762,24.029,0.9743,7.629600000000001,24.0,CURRENT_RAMP
2.245,5.0,4.490898132324219,-0.005109,24.029,0.9743,7.633,24.0,CURRENT_RAMP
2.246,5.0,4.492898464202881,-0.005528,24.029,0.9743,7.6364,24.0,CURRENT_RAMP
2.247,5.0,4.494898796081543,-0.00689,24.029,0.9743,7.639799999999999,24.0,CURRENT_RAMP
2.248,5.0,4.496899604797363,0.000997,24.029,0.9743,7.6432,24.0,CURRENT_RAMP
2.249,5.0,4.498899936676025,-0.003189,24.029,0.9743,7.6466,24.0,CURRENT_RAMP
2.25,5.0,4.5009002685546875,0.000456,24.029,0.9743,7.6499999999999995,24.0,CURRENT_RAMP
2.251,5.0,4.50290060043335,-0.006024,24.029,0.9743,7.6533999999999995,24.0,CURRENT_RAMP
2.252,5.0,4.504900932312012,0.008387,24.029,0.9743,7.656799999999999,24.0,CURRENT_RAMP
2.253,5.0,4.506901264190674,0.005002,24.029,0.9743,7.660200000000001,24.0,CURRENT_RAMP
2.254,5.0,4.508901596069336,-5.1e-05,24.029,0.9743,7.6636,24.0,CURRENT_RAMP
2.255,5.0,4.510902404785156,0.002419,24.029,0.9743,7.667,24.0,CURRENT_RAMP
2.256,5.0,4.512902736663818,-0.005631,24.029,0.9743,7.670399999999999,24.0,CURRENT_RAMP
2.257,5.0,4.5149030685424805,-0.003154,24.029,0.9743,7.6738,24.0,CURRENT_RAMP
2.258,5.0,4.516903400421143,0.005988,24.029,0.9743,7.6772,24.0,CURRENT_RAMP
2.259,5.0,4.518903732299805,-0.005936,24.029,0.9743,7.680599999999999,24.0,CURRENT_RAMP
2.26,5.0,4.520904064178467,-0.003101,24.029,0.9743,7.683999999999999,24.0,CURRENT_RAMP
2.261,5.0,4.522904396057129,0.005069,24.029,0.9743,7.6874,24.0,CURRENT_RAMP
2.262,5.0,4.524905204772949,0.00879,24.029,0.9743,7.690799999999999,24.0,CURRENT_RAMP
2.263,5.0,4.526905536651611,0.00492,24.029,0.9743,7.6941999999999995,24.0,CURRENT_RAMP
2.264,5.0,4.528905868530273,-0.001063,24.029,0.9743,7.697599999999999,24.0,CURRENT_RAMP
2.265,5.0,4.5309062004089355,0.007325,24.029,0.9743,7.7010000000000005,24.0,CURRENT_RAMP
2.266,5.0,4.532906532287598,-0.002491,24.029,0.9743,7.7044,24.0,CURRENT_RAMP
2.267,5.0,4.53490686416626,0.005736,24.029,0.9743,7.7078,24.0,CURRENT_RAMP
2.268,5.0,4.536907196044922,0.00668,24.029,0.9743,7.711199999999999,24.0,CURRENT_RAMP
2.269,5.0,4.538908004760742,-0.005208,24.029,0.9743,7.7146,24.0,CURRENT_RAMP
2.27,5.0,4.540908336639404,-0.003036,24.029,0.9743,7.718,24.0,CURRENT_RAMP
2.271,5.0,4.542908668518066,-0.001018,24.029,0.9743,7.721399999999999,24.0,CURRENT_RAMP
2.272,5.0,4.5449090003967285,-0.00727,24.029,0.9743,7.724799999999999,24.0,CURRENT_RAMP
2.273,5.0,4.546909332275391,-0.006916,24.029,0.9743,7.7282,24.0,CURRENT_RAMP
2.274,5.0,4.548909664154053,-0.003065,24.029,0.9743,7.7316,24.0,CURRENT_RAMP
2.275,5.0,4.550909996032715,-0.006819,24.029,0.9743,7.734999999999999,24.0,CURRENT_RAMP
2.276,5.0,4.552910804748535,-0.001669,24.029,0.9743,7.7383999999999995,24.0,CURRENT_RAMP
2.277,5.0,4.554911136627197,0.005326,24.029,0.9743,7.7418000000000005,24.0,CURRENT_RAMP
2.278,5.0,4.556911468505859,-0.003199,24.029,0.9743,7.7452,24.0,CURRENT_RAMP
2.279,5.0,4.5589118003845215,-0.003799,24.029,0.9743,7.7486,24.0,CURRENT_RAMP
2.28,5.0,4.560912132263184,0.006376,24.029,0.9743,7.751999999999999,24.0,CURRENT_RAMP
2.281,5.0,4.562912464141846,-0.003309,24.029,0.9743,7.7554,24.0,CURRENT_RAMP
2.282,5.0,4.564912796020508,-0.0032,24.029,0.9743,7.7588,24.0,CURRENT_RAMP
2.283,5.0,4.566913604736328,-0.001278,24.029,0.9743,7.762199999999999,24.0,CURRENT_RAMP
2.284,5.0,4.56891393661499,0.002266,24.029,0.9743,7.765599999999999,24.0,CURRENT_RAMP
2.285,5.0,4.570914268493652,0.005947,24.029,0.9743,7.769,24.0,CURRENT_RAMP
2.286,5.0,4.5729146003723145,-0.001515,24.029,0.9743,7.7724,24.0,CURRENT_RAMP
2.287,5.0,4.574914932250977,0.005148,24.029,0.9743,7.775799999999999,24.0,CURRENT_RAMP
2.288,5.0,4.576915264129639,-0.004743,24.029,0.9743,7.7791999999999994,24.0,CURRENT_RAMP
2.289,5.0,4.578915596008301,-0.001963,24.029,0.9743,7.7826,24.0,CURRENT_RAMP
2.29,5.0,4.580916404724121,-0.004801,24.029,0.9743,7.786,24.0,CURRENT_RAMP
2.291,5.0,4.582916736602783,0.006236,24.029,0.9743,7.7894,24.0,CURRENT_RAMP
2.292,5.0,4.584917068481445,-0.007589,24.029,0.9743,7.792799999999999,24.0,CURRENT_RAMP
2.293,5.0,4.586917400360107,-0.015868,24.029,0.9743,7.796200000000001,24.0,CURRENT_RAMP
2.294,5.0,4.5889177322387695,-0.000706,24.029,0.9743,7.7996,24.0,CURRENT_RAMP
2.295,5.0,4.590918064117432,0.002091,23.984,0.9911,7.803,24.0,CURRENT_RAMP
2.296,5.0,4.592918395996094,-0.001706,23.984,0.9911,7.806399999999999,24.0,CURRENT_RAMP
2.297,5.0,4.594919204711914,-0.002391,23.984,0.9911,7.8098,24.0,CURRENT_RAMP
2.298,5.0,4.596919536590576,-0.000669,23.984,0.9911,7.8132,24.0,CURRENT_RAMP
2.299,5.0,4.598919868469238,0.008452,23.984,0.9911,7.816599999999999,24.0,CURRENT_RAMP
2.3,5.0,4.6009202003479,4.6e-05,23.984,0.9911,7.819999999999999,24.0,CURRENT_RAMP
2.301,5.0,4.6029205322265625,0.005509,23.984,0.9911,7.8234,24.0,CURRENT_RAMP
2.302,5.0,4.604920864105225,-0.006755,23.984,0.9911,7.8267999999999995,24.0,CURRENT_RAMP
2.303,5.0,4.606921195983887,0.00621,23.984,0.9911,7.8302,24.0,CURRENT_RAMP
2.304,5.0,4.608922004699707,-0.011166,23.984,0.9911,7.833599999999999,24.0,CURRENT_RAMP
2.305,5.0,4.610922336578369,-0.005588,23.984,0.9911,7.837000000000001,24.0,CURRENT_RAMP
2.306,5.0,4.612922668457031,-0.008288,23.984,0.9911,7.8404,24.0,CURRENT_RAMP
2.307,5.0,4.614923000335693,-0.001581,23.984,0.9911,7.8438,24.0,CURRENT_RAMP
2.308,5.0,4.6169233322143555,0.001329,23.984,0.9911,7.847199999999999,24.0,CURRENT_RAMP
2.309,5.0,4.618923664093018,-0.004283,23.984,0.9911,7.8506,24.0,CURRENT_RAMP
2.31,5.0,4.62092399597168,0.006656,23.984,0.9911,7.854,24.0,CURRENT_RAMP
2.311,5.0,4.6229248046875,-0.007256,23.984,0.9911,7.857399999999999,24.0,CURRENT_RAMP
2.312,5.0,4.624925136566162,0.001339,23.984,0.9911,7.860799999999999,24.0,CURRENT_RAMP
2.313,5.0,4.626925468444824,0.001841,23.984,0.9911,7.8642,24.0,CURRENT_RAMP
2.314,5.0,4.628925800323486,0.00186,23.984,0.9911,7.8676,24.0,CURRENT_RAMP
2.315,5.0,4.630926132202148,-0.003501,23.984,0.9911,7.8709999999999996,24.0,CURRENT_RAMP
2.316,5.0,4.6329264640808105,-0.009399,23.984,0.9911,7.8744,24.0,CURRENT_RAMP
2.317,5.0,4.634926795959473,0.002983,23.984,0.9911,7.877800000000001,24.0,CURRENT_RAMP
2.318,5.0,4.636927604675293,0.000681,23.984,0.9911,7.8812,24.0,CURRENT_RAMP
2.319,5.0,4.638927936553955,0.007861,23.984,0.9911,7.8846,24.0,CURRENT_RAMP
2.32,5.0,4.640928268432617,-0.006221,23.984,0.9911,7.887999999999999,24.0,CURRENT_RAMP
2.321,5.0,4.642928600311279,0.004521,23.984,0.9911,7.8914,24.0,CURRENT_RAMP
2.322,5.0,4.644928932189941,0.001462,23.984,0.9911,7.8948,24.0,CURRENT_RAMP
2.323,5.0,4.6469292640686035,0.00208,23.984,0.9911,7.898199999999999,24.0,CURRENT_RAMP
2.324,5.0,4.648929595947266,0.005896,23.984,0.9911,7.901599999999999,24.0,CURRENT_RAMP
2.325,5.0,4.650930404663086,0.000162,23.984,0.9911,7.905,24.0,CURRENT_RAMP
2.326,5.0,4.652930736541748,0.002808,23.984,0.9911,7.9084,24.0,CURRENT_RAMP
2.327,5.0,4.65493106842041,-0.007683,23.984,0.9911,7.9117999999999995,24.0,CURRENT_RAMP
2.328,5.0,4.656931400299072,-0.008864,23.984,0.9911,7.9152,24.0,CURRENT_RAMP
2.329,5.0,4.658931732177734,-0.0099,23.984,0.9911,7.9186000000000005,24.0,CURRENT_RAMP
2.33,5.0,4.6609320640563965,-0.006669,23.984,0.9911,7.922,24.0,CURRENT_RAMP
2.331,5.0,4.662932395935059,0.000428,23.984,0.9911,7.9254,24.0,CURRENT_RAMP
2.332,5.0,4.664933204650879,-0.004085,23.984,0.9911,7.928799999999999,24.0,CURRENT_RAMP
2.333,5.0,4.666933536529541,0.002093,23.984,0.9911,7.932200000000001,24.0,CURRENT_RAMP
2.334,5.0,4.668933868408203,-0.006673,23.984,0.9911,7.9356,24.0,CURRENT_RAMP
2.335,5.0,4.670934200286865,-0.00348,23.984,0.9911,7.939,24.0,CURRENT_RAMP
2.336,5.0,4.672934532165527,0.007733,23.984,0.9911,7.942399999999999,24.0,CURRENT_RAMP
2.337,5.0,4.6749348640441895,-0.0001,23.984,0.9911,7.9458,24.0,CURRENT_RAMP
2.338,5.0,4.676935195922852,-0.004065,23.984,0.9911,7.9492,24.0,CURRENT_RAMP
2.339,5.0,4.678936004638672,-0.007914,23.984,0.9911,7.9525999999999994,24.0,CURRENT_RAMP
2.34,5.0,4.680936336517334,0.003327,23.984,0.9911,7.9559999999999995,24.0,CURRENT_RAMP
2.341,5.0,4.682936668395996,0.000965,23.984,0.9911,7.9594000000000005,24.0,CURRENT_RAMP
2.342,5.0,4.684937000274658,-0.004317,23.984,0.9911,7.9628,24.0,CURRENT_RAMP
2.343,5.0,4.68693733215332,0.005783,23.984,0.9911,7.9662,24.0,CURRENT_RAMP
2.344,5.0,4.688937664031982,-0.001694,23.984,0.9911,7.969599999999999,24.0,CURRENT_RAMP
2.345,5.0,4.6909379959106445,-0.000422,23.984,0.9911,7.973000000000001,24.0,CURRENT_RAMP
2.346,5.0,4.692938804626465,-0.002862,23.984,0.9911,7.9764,24.0,CURRENT_RAMP
2.347,5.0,4.694939136505127,0.002631,23.984,0.9911,7.9798,24.0,CURRENT_RAMP
2.348,5.0,4.696939468383789,-0.001271,23.984,0.9911,7.983199999999999,24.0,CURRENT_RAMP
2.349,5.0,4.698939800262451,0.001857,23.984,0.9911,7.9866,24.0,CURRENT_RAMP
2.35,5.0,4.700940132141113,-0.002797,23.984,0.9911,7.99,24.0,CURRENT_RAMP
2.351,5.0,4.702940464019775,0.007938,23.984,0.9911,7.993399999999999,24.0,CURRENT_RAMP
2.352,5.0,4.7049407958984375,-0.005338,23.984,0.9911,7.9967999999999995,24.0,CURRENT_RAMP
2.353,5.0,4.706941604614258,-0.012781,23.984,0.9911,8.000200000000001,24.0,CURRENT_RAMP
2.354,5.0,4.70894193649292,-0.000697,23.984,0.9911,8.0036,24.0,CURRENT_RAMP
2.355,5.0,4.710942268371582,0.000456,23.984,0.9911,8.007,24.0,CURRENT_RAMP
2.356,5.0,4.712942600250244,0.00722,23.984,0.9911,8.010399999999999,24.0,CURRENT_RAMP
2.357,5.0,4.714942932128906,-0.005425,23.984,0.9911,8.0138,24.0,CURRENT_RAMP
2.358,5.0,4.716943264007568,0.001558,23.984,0.9911,8.0172,24.0,CURRENT_RAMP
2.359,5.0,4.7189435958862305,0.003895,23.984,0.9911,8.0206,24.0,CURRENT_RAMP
2.36,5.0,4.720944404602051,-0.003151,23.984,0.9911,8.024,24.0,CURRENT_RAMP
2.361,5.0,4.722944736480713,0.004273,23.984,0.9911,8.0274,24.0,CURRENT_RAMP
2.362,5.0,4.724945068359375,-0.000157,23.984,0.9911,8.0308,24.0,CURRENT_RAMP
2.363,5.0,4.726945400238037,-0.007371,23.984,0.9911,8.0342,24.0,CURRENT_RAMP
2.364,5.0,4.728945732116699,0.007234,23.984,0.9911,8.0376,24.0,CURRENT_RAMP
2.365,5.0,4.730946063995361,-0.000735,23.984,0.9911,8.041,24.0,CURRENT_RAMP
2.366,5.0,4.732946395874023,0.000722,23.984,0.9911,8.0444,24.0,CURRENT_RAMP
2.367,5.0,4.734947204589844,-0.00191,23.984,0.9911,8.0478,24.0,CURRENT_RAMP
2.368,5.0,4.736947536468506,-0.002995,23.984,0.9911,8.0512,24.0,CURRENT_RAMP
2.369,5.0,4.738947868347168,-0.001026,23.984,0.9911,8.0546,24.0,CURRENT_RAMP
2.37,5.0,4.74094820022583,0.012642,23.984,0.9911,8.058,24.0,CURRENT_RAMP
2.371,5.0,4.742948532104492,0.010646,23.984,0.9911,8.061399999999999,24.0,CURRENT_RAMP
2.372,5.0,4.744948863983154,0.005595,23.984,0.9911,8.0648,24.0,CURRENT_RAMP
2.373,5.0,4.746949195861816,0.00157,23.984,0.9911,8.068200000000001,24.0,CURRENT_RAMP
2.374,5.0,4.748950004577637,0.002459,23.984,0.9911,8.0716,24.0,CURRENT_RAMP
2.375,5.0,4.750950336456299,-0.003185,23.984,0.9911,8.075,24.0,CURRENT_RAMP
